,노래제목,가수,가사
754,하루종일,죠지,"평소 같은 날들과
할 일 없는 나의 인생 그의 사이로
네가 들어와
줬음 싶어
할 일 없이 티비나 보고
샤워를 마치고 문을 나오면
네가 따뜻한
밥을 해놓고
있음 싶어
하루 종일 너와
의미 없이 걷다가
예정 없는 키스를 하고
빠른 시일 안에
너를 갖고 싶어
어디서 내리면 되겠니
술을 약간 마셨지만
혀는 꼬이지 않고
술에 힘을 대여했어
일은 꼬이지 않고
love you so much
so much so much
love you so much
so much (i love you)
하루 종일 너와
의미 없이 걷다가
예정 없는 키스를 하고
빠른 시일 안에
너를 갖고 싶어
어디서 내리면 되겠니
술을 약간 마셨지만
혀는 꼬이지 않고
술에 힘을 대여했어
일은 꼬이지 않고
love you so much
so much so much
love you so much
so much (i love you)"
755,Little Star,스탠딩 에그(Standing Egg),"눈을 감고 내가 하는 이야길 잘 들어봐
나의 얘기가 끝나기 전에 너는 꿈을 꿀 거야
little star 
tonight
밤새 내가 지켜줄 거야

처음 너를 만났을 땐 정말 눈이 부셨어 
너의 미소를 처음 봤을 땐 세상을 다 가졌어
little star 
tonight
밤새 내가 지켜줄 거야

내 품에 안긴 채 곤히 잠든 널 보면
나는 잠시도 눈을 뗄 수 없어
이렇게 예쁜데
숨이 멎을 것 같아
내가 어떻게 잠들 수 있겠니

나의 사랑 나의 전부 하늘이 내린 천사
나의 두 눈을 나의 세상을 모두 훔쳐버렸어
little star 
tonight
밤새 내가 지켜줄 거야

내 품에 안긴 채 곤히 잠든 널 보면
나는 잠시도 눈을 뗄 수 없어
이렇게 예쁜데
숨이 멎을 것 같아
내가 어떻게 잠들 수 있겠니

눈을 감고 내가 하는 이야길 잘 들어봐
나의 얘기가 끝나기 전에 너는 꿈을 꿀 거야
little star 
tonight
밤새 내가 지켜줄 거야

내 사랑 tonight
밤새 내가 지켜줄 거야
평생 내가 지켜줄 거야"
756,Good Night,10CM,"오늘 무슨 일이 생길 것만 같은 
고요하고도 거친 밤공기, 바람소리, 달빛에
너의 평화롭진 않았을 것 같은 
어지럽고 탁한 긴긴 하루, 너의 새벽, 빈 창가

나쁜 기억에 아파하지 않았으면, 
숱한 고민에 밤새우지 않았으면
Mmm good night, good night, good night
Mmm good night, good night, good night

또 나쁜 꿈에 뒤척이지 않았으면, 
빗물소리에 약한 생각 않았으면
팔베개, 입맞춤, 따뜻한 한 이불, 
나긋한 숨소리, 이젠 함께 아니지만
눈물과 외로움, 슬픔과 괴로움, 
하얗게 지운 듯 깊은 잠 예쁜 꿈속에
Mmm good night, good night, good night
Mmm good night, good night, good night"
757,품,스텔라 장(Stella Jang),"두 눈을 감고서
고운 숨결에 내 코를 묻으면
심장 소리
귓가에 울린다
손을 꼭 잡고서
곤히 잠든 너를 바라볼 때면
난 생각해
너를 지켜줄게
네 행복을 지켜줄게
다른 말론 사랑해
난 말야
너를 만나
세상엔 이런 감정도 있다는 걸 알았어
널 품에 안고서
서툰 나의 하루가 잠들 때면
난 생각해
너를 지켜줄게
네 행복을 지켜줄게
다른 말론 사랑해"
758,소중한 게 생겼나 봐,로시(Rothy),"왜 하필 너였을까
왜 마침 빛났을까
설레게 하는 모든 순간엔
언제나 니가 또 웃잖아
세상이 어려울 땐
다친 델 또 다칠 땐
쉴 곳을 찾듯 나의 맘이
또 널 향해 기울어져
나도 날 어쩔 수 없어
너 같은 사람 너뿐이잖아
나 또 아파도 갖고 싶은
소중한 게 생겼나 봐
모든 게 상처 같고
모든 게 위로 같아
오늘을 겨우 나 견뎌내면
내일은 햇살이 비출까
반쯤은 아이 같고
반쯤은 어른 같아
아무 말 없이 안아주면
눈물이 흐를 것 같아
모든 게 참 맘대로 안 돼
나의 마음은 쉴 곳을 찾아
자꾸 다쳐도 가고 싶은
그 길 위에 난 서있어
이유 모르게 끌렸고
이율 만들어 끝나게 될까
나는 웃어도 불안해져
간절한 게 생겼나 봐"
759,"달 속엔 그대가 있나요, 그대 안엔 달이 있는데 (Moon inside Thee)",마크툽(MAKTUB),"그리운 바람을 기다리다
추억이 깃든 숨을 마시면
밤이 이토록 선명한데 옅은 잠에 든 것 같아
오랜 시간이 우거진 숲에
자욱한 안개가 드리워도
마음은 언제나 그대 곁에 있었다는 걸 아시나요
어두운 밤을 지나온 수많은 별 들이 그대와 빛나요
내가 어떻게 이 순간 그댈 안지 않을 수 있겠어요
꿈속 하늘 저 편에서 바라만 봤던 달을 만져요
달 속엔 그대가 있나요
그대 안엔 달이 있는데
어두운 밤을 지나온 수많은 별 들이 그대와 빛나요
내가 어떻게 이 순간 그댈 안지 않을 수 있겠어요
꿈속 하늘 저 편에서 바라만 봤던 달을 만져요
달 속엔 그대가 있나요
그대 안엔 달이 있는데
사랑해요
사랑해요
그댈 이루는 모든 것을 다
꿈속 하늘 저 편에서 바라만 봤던 달을 만져요
달 속엔 그대가 있나요
그대 안엔 달이 있는데
눈을 감아요"
760,우주,615CONNECT 아티스트,"온종일 하늘에 별을
쳐다보는 게 일이에요
잘 보이지도 않는데도
멍하니 찾아요
저 하늘에 별을 이어
그대를 그려요
오늘 밤은
다 됐어요
이 넓고 넓은 우주에서
그대와 내가 다시 만날 수 있다면
보잘것없는 나는
그대만 바라볼게요
저 아름다운 별들보다
더 아름다운 미소를 보는
그 순간
내 모든걸 가득 채운
그대라는 우주
이렇게 보다가
저 하늘에 별이 되면
얼마나 좋을까요
온 세상이
다 그대죠
이 넓고 넓은 우주에서
그대와 내가 다시 만날 수 있다면
보잘것없는 나는
그대만 바라볼게요
저 아름다운 별들보다
더 아름다운 눈빛을 보는
그 순간
내 모든걸 가득 채운
그대라는 우주"
761,Duet,Rachael Yamagata(레이첼 야마가타)CONNECT 아티스트,"Oh Lover, hold on 
'till i come back again 
for these arms are growin' tired, 
and my tales are wearing thin 

if you're patient I will surprise, 
when you wake up i'll have come 

All the angerwill settle down 
and we'll go do all the things we should have done 

yes i remember what we said 
as we lay down to bed 
i'll be here if you will only come back home 

oh lover, i'm lost 
because the road i've chosen beckens me away 

oh lover, don't you rome 
now i'm fighting words i never thought i'd say 

but i remember what we said 
as we lay down to bed 
i'll forgive you oh 
if you just come back home 

hmmm mmmm 
hmmmm mmmm 

Oh lover, I'm old 
you'll be out there and be thinking just of me 

and i will find you down the road 
and will return back home to where we're meant to be 

'cause i remember what we said 
as we lay down to bed 
we'll be back soon as we make history."
762,태양계,성시경,"나의 사랑이 멀어지네
나의 어제는 사라지네
태양을 따라 도는 
저 별들처럼 난 돌고 돌고 돌고
그대를 향한 나의 이 어리석은 
사랑해 사랑해 사랑해

머물지 못 하는 내 두 눈에 고인
눈물이 흐르네

나의 사랑은 떠나갔네
나의 어제는 사라졌네
지구를 따라 도는
저 달 속에 비친 너의 얼굴 얼굴
그 얼굴 위로 흐르던 너의 미소
사랑해 사랑해 사랑해

머물지 못하는 내 두 눈에 고인 
눈물이 흐르네"
763,꿈에서 만나,권진아,"어쩐 일이야
네가 참 그리웠다
왜 이제야 나왔어
미워
봄날이 다가오면
벌써부터 겁이 나
아득히 져버린 넌
기억을 두드려
날 몹시도 괴롭혔다
지금 이 꿈에서 깨더라도
잊지 않을게
너의 온기
말할 때에 전해지는
숨결을 기억할게
맞아 네가 있던 세상은
이 느낌이었지
반가웠어
꼭 또다시 꿈에서 만나
이 모든 게 꿈이면
얼마나 좋을까
미안한 것 투성인데
샛노란 햇살의
미소를 닮은 너
네게 못해준 것만 떠올라
내가 싫어져
지금 이 꿈에서 깨더라도
잊지 않을게
너의 온기
말할 때에 전해지는
숨결을 기억할게
그래 네 말이 다 맞더라
다 좋아진다는 말
그래도 네가 곁에 있으면
참 좋았을 텐데
지금 이 꿈에서 깨더라도
잊지 않을게
네가 말했던
하고 싶은 것 다 하고
그 뒤에 널 따라갈게
다시 한번 나와 줄래
힘이 닿는다면
반가웠어
또 꿈에서 만나자
안녕"
764,자장가,멜로망스(MeloMance),"잠들기 전 울리는 
날 향한 기분 좋은 벨소리
나의 사랑스러운 그대여 
이렇게 항상 날 재워줘요

막 잠이 드는 날 배려하며 
미소 머금은 목소리로
나의 사랑 잘 자라며 
웃는 아름다운 마음의 그대이죠

You are the moonlight girl
그 어떤 달빛보다 
포근히 날 재우는 너의 목소린 걸
전화받을 땐 
나긋하게 잠드는 날 귀엽다는 듯이
사랑한다는 당신인 걸

You are the moonlight girl
그 어떤 달빛보다 
포근히 날 재우는 너의 목소린 걸
언젠간 같은 침대에서
어여쁜 그대의 미소와 
따스한 손길로 재워주길"
765,꿈,박효신CONNECT 아티스트,"오늘 밤 내가 꾸고 싶은 꿈은 슬픔 없는 꿈
오늘 밤 내가 꾸고 싶은 꿈은 기억 못할 꿈
나의 작은 이 가슴이 뛰고 있는 까닭은
아직 나의 작은 별 하나가 잠들지 않아서

오늘 밤 내가 꾸고 싶은 꿈은 지난 사랑 꿈
오늘 밤 내가 꾸고 싶은 꿈은 깨지 않는 꿈

나의 작은 이 가슴이 뛰고 있는 까닭은
아직 나의 작은 별 하나가 잠들지 못해서

오늘 밤 내가 꾸고 싶은 꿈은 어린 날의 꿈
오늘 밤 내가 꾸고 싶은 꿈은 기적 같은 꿈

멀리 불어오는 서늘해진 바람에
잃어버린 추억 쌓이고
봄이 오길 기다리다 지쳐버린 못 다 핀 꽃
나의 내일은 아직 온다

나의 작은 이 가슴이 뛰고 있는 까닭은
아직 나의 작은 별 저 하나가 잠들지 못해서 
아직도 내가 꾸지 못한 꿈은 니가 없는 꿈
아직도 내가 꾸지 못한 꿈은 꿈이 아닌 꿈"
766,잠 못 드는 그대에게,스탠딩 에그(Standing Egg),"내려놔 그대 눈을 감아 이제
오늘 밤도 늦었으니
별이 빛나는 커다란 밤하늘
이불 삼아 덮고서
날 따라와 아픔이 사라지는 별을 찾아
You under the star
언제나 넌 Lovely
You fly to the star
Healing your heart
Till the morning come
내려놔 그대 눈을 감아 이제
오늘 밤도 늦었으니
너의 귓가에 들리는 이노래
베개 삼아 안고서
날 따라와 슬픔이 사라지는 별을 찾아
You under the star
언제나 넌 Lovely
You fly to the star
Healing your heart
Till the morning come
내려놔 그대 눈을 감아 이제
오늘 밤도 늦었으니
별이 빛나는 커다란 밤하늘
이불 삼아 덮고서
덮고서"
767,토닥토닥 쓰담쓰담,커피소년,"토닥토닥 토닥토닥
토닥토닥 토닥
토닥토닥 토닥토닥
토닥토닥 토닥

쓰담쓰담 쓰담쓰담
쓰담쓰담 쓰담
쓰담쓰담 쓰담쓰담
쓰담쓰담 쓰담

두려움 찾아올 때
내 목소릴 기억해요
혼자인 것만 같을 때
내 손길을 기억해요

토닥토닥 토닥토닥
토닥토닥 토닥
토닥토닥 토닥토닥
토닥토닥 토닥

쓰담쓰담 쓰담쓰담
쓰담쓰담 쓰담
쓰담쓰담 쓰담쓰담
쓰담쓰담 쓰담

토닥토닥 토닥토닥
토닥토닥 토닥"
