,노래제목,가수,가사
14,"Yes Sir, I Can Boogie (Extended Mix feat. Michael Universal)",Baccara(바카라),"Mister
Your eyes are full of hesitation
Sure makes me wonder
If you know what you're looking for.
Baby
I wanna keep my reputation
I'm a sensation
You try me once, you'll beg for more

*Yes Sir, I can boogie
But I need a certain song.
I can boogie, Boogie boogie,
All night long.
Yes Sir, I can boogie
If you stay, you can't go wrong.
I can boogie, Boogie boogie,
All night long.

No Sir
I don't feel very much like talking
No, neither walking
You wanna know if I can dance
Yes Sir
Already told you in the first verse
And in the chorus
But I will give you one more chance.

*Repeat

**Yes Sir, I can boogie
If you stay you can't go wrong
I can boogie, Boogie boogie
All night long.

**Repeat"
17,How Do You Do,Cascada(까스까다),"I see you comb your hair and gimme that grin.
It's making me spin now, spinnin' within.
Before I melt like snow, 
I say ""Hello, how do you do (how do you do)""

I love the way you undress now.
Baby, begin.
Do your caress, honey, my heart's in a mess.
I love your blue-eyed voice,
like Tiny Tim shines thru.
How do you do

How do you do (do you do) the things that you do
No one I know could ever keep up with you.
How do you do
Did it ever make sense to you to say ""Bye, bye, bye""

How do you do (do you do) the things that you do
No one I know could ever keep up with you.
How do you do
Did it ever make sense to you to say ""Bye, bye, bye""

How do you do

I see you in that chair with the perfect skin.
Well, how have you been, baby, livin' in sin
Hey, I gotta know, did you say ""Hello, how do you do

Well, here we are spending time in the louder part of town
And it feels like everything's surreal.
When I get old I will wait outside your house
'cause your hands have got the power meant to heal.

How do you do (do you do) the things that you do
No one I know could ever keep up with you.
How do you do
Did it ever make sense to you to say ""Bye, bye, bye""

How do you do (do you do) the things that you do
No one I know could ever keep up with you.
How do you do
Did it ever make sense to you to say ""Bye, bye, bye""

How do you do (do you do) the things that you do
No one I know could ever keep up with you.
How do you do
Did it ever make sense to you to say ""Bye, bye, bye"""
23,Bring It All Back,S Club,"Bring it all back

Don't stop, never give up, 
Hold your head high and reach the top,
Let the World see what you have got, 
Bring it all back to you

Hold on to what you try to be your individuality, 
When the world is on your shoulders, 
Just smile and let it go,
If people try to put you down, 
just walk on by don't turn around;
You only have to answer to yourself,
Don't you know its true what they say, 
That life it ain' t easy,
But your time is coming around

Don't stop, never give up, 
Hold your head high and reach the top,
Let the world see what you have got, 
Bring it all back to you, 
Dream of falling in Love,
Anything you've been thinking of,
When the world seems to get to tough,
Bring it all back to you.

Try not to worry about a thing, 
Enjoy the good times life can bring,
Keep good all the solitude,
Got to let the feeling show,
Imagination is the key,
Because you are your own destiny, 
Never should be lonely when time is on your side.
Don't you know its true what they say, 
Things are said to try you, 
But your times is coming around,
(So don't stop trying) 

Don't stop, never give up,
Hold your head high and reach the top, 
Let the world see what you have got,
Bring it all back to you,
Dream of falling in Love,
Anything you've been thinking of, 
When the world seems to get to tough, 
Bring it all back to you.
Don't you know its true what they say,
Things happen for a reason,
But you times coming around,
Chorus (3)"
24,Goodbye (99' Dance Remix),Jessica(제시카),"I can see the pain living in your eyes
And I know how hard you try
You deserve to have so much more

I can feel your heart and I simpathize
And I''''ll never criticize
all you''''ve ever meant to my life

I don''''t want to let you down
I don''''t want to lead you on
I don''''t want to hold you back from where you might belong

You would never ask me why
My heart is so disguised
I just can''''t live a lie anymore
I would rather hurt myself
Than to ever make you cry
There's nothing left to say but goodbye
Huh uh
Good bye

You deserve a chance at the kind of love
I''''m not sure i''''m worthy of
Losing you is painful for me
I don''''t want to let you down
I don''''t want to lead you on
I don''''t want to hold you back from where you might belong

You would never ask me why
My heart is so disguised
I just can''''t live a lie anymore
I would rather hurt myself
Than to ever make you cry
There's nothing left to say but goodbye

You would never ask me why
My heart is so disguised
I just can''''t live a lie anymore
I would rather hurt myself
Than to ever make you cry
There''''s nothing left to say
No it''''s gonna hurt us more
There''''s no other way than to say goodbye
Hum umm
Good bye




(ID : lascivious)"
29,블링블링 (Bling Bling),달샤벳(Dal★shabet),"Just Disco Just Disco 
Bling Bling Bling Bling Disco
Just Disco Just Disco 
Bling Bling Bling Bling Disco 

Oh Let's go Just Disco Uh Uh 
Oh Let's go Just Disco Uh Uh 

넘 예뻐 예뻐 볼 터치 아이쉐도우
또 눈에 띄게 멋진 스타일 판타스틱

그 누가 봐도 완벽한 걸 근사해
Oh Bling Bling 오늘 만은 슈퍼스타 

눈부셔 찌 찌릿찌릿
Shining Star 짜 짜릿짜릿

날 부르는 소리 So Super Sonic

뜨거워 따 따끈따끈 Twister 또 비틀비틀 
몸을 더 신나게 Oh 
Bling Bling Bling Disco

Hey ma boy 여 여길 봐요 나 어때 
눈치코치 보지 말아요
Hey Mr. 어 어딜 가요 이봐요
우리 둘이 번쩍 하늘로
번쩍 번쩍 하늘로 펄쩍 펄쩍 저 위로

Oh Let's go Just Disco 다 흔들어
Oh Let's go Just Disco 아가씨도
Oh Let's go Just Disco 아저씨도 
Bust a move All night

Bling Bling Bling Disco
 
앗 뜨거 뜨거 날 쳐다보는 Sweety boy
오 미쳐 미쳐 숨이 막혀 Hey Dr.

좀 키가 작아도 No.1 나폴레옹 
Hey Pretty boy 너는 나의 슈퍼스타 

이리와 자 다가 와봐 
Sunshine 또 반짝반짝 

날 비추는 불빛 Oh Limelight

네 몸을 녹 녹여먹는 아이스크림 오 새콤달콤
너무나 짜릿해 Oh 
Bling Bling Bling Disco 

Hey ma boy 여 여길 봐요 나 어때 
눈치코치 보지말아요
Hey Mr. 어 어딜가요 이봐요 
우리 둘이 번쩍 하늘로
번쩍 번쩍 하늘로 펄쩍 펄쩍 저 위로

Oh Let's go Just Disco 다 흔들어
Oh Let's go Just Disco 아가씨도
Oh Let's go Just Disco 아저씨도 
Bust a move All night

Bling Bling Bling Disco

 
눈에 띄는 바디라인 yeah
딱 맘에 드는 스타일 넌
내거야 Uh Uh 확 꽂혀 Uh Uh
멋쟁이 잘난 척해도
콧방귀 날려버리지
단지 너와 춤추고 싶어
Bling Bling Bling Disco

Bling Bling Bling Disco

Hey ma boy 여 여길봐요 나 어때
눈치코치 보지 말아요
Hey Mr. 어 어딜 가요 이봐요
우리 둘이 번쩍 하늘로
번쩍 번쩍 하늘로 펄쩍 펄쩍 저 위로

Disco Just Disco
Bling Bling Bling Bling Disco
Just Disco Just Disco
Bling Bling Bling Bling Disco

Oh Let's go Just Disco Uh Uh
Oh Let's go Just Disco Uh Uh
Bling Bling Bling Disco"
30,Whoo,레인보우(Rainbow),"Whoo Clap Clap Clap Clap 
Whoo Clap Clap Clap Clap
Whoo Clap Clap Clap Clap 
Whoo Whoo 
Rainbow ah

그대 없인 못 살 것 만 같단 말에 
흔들릴지도 몰라
정말 그래 다시 수 천 번을 
물어봐도 모르겠어
매일 잠이 오질 않아(It's all about you) 
Whoo
네가 그 말 했던 그때부터 멈춰 버린

What can I do 
힘들고 지쳤던 내 마음을 
넌 붙잡고 있어 Ma Babe 
날 사랑한다면 날 생각한다면 
너 이런 건 아냐

Whoo Clap Clap Clap Clap 
Whoo Clap Clap Clap Clap
Whoo Clap Clap Clap Clap 
Whoo Whoo 
Rainbow ah

그대를 맨 처음 본 순간 
그대로 멈춰 버린 나 
Love me do Baby chu 
I just wanna be with you
사실은 나도 너를 좋아하나 봐 
미쳤나 봐 
내 마음은 오직 너만 찾잖아 아우

그대 나를 좋아한다 티를 내도 
대답을 못하겠어
내일 모레 다시 만나자는 
너의 말만 맴돌잖아 (거짓말)
매일 잠이 오질 않아
(It's all about you) 
Whoo
네가 그 말 했던 그 때부터 
멈춰 버린 나

What can I do 
힘들고 지쳤던 내 마음을 
넌 붙잡고 있어 Ma babe 
날 사랑한다면 날 생각한다면
비가 오던 날 (집 앞에 왔단 말에) 
두근거렸어 너는 말했지 
날 사랑한다 어떡해 나

말도 안돼 너무나 기다린 네 말을 
난 믿을 수 없어 
아 왜이래 나 너무 떨려 
말도 못했어 Whoo 
What can I Do 미쳤어 미쳤어 
나도 널 사랑하고 있어 Babe 
날 사랑한다면 날 생각한다면 
나 시작해 볼까

Whoo Clap Clap Clap Clap 
Whoo Clap Clap Clap Clap
Whoo Clap Clap Clap Clap 
Whoo Whoo 
Rainbow ah"
31,Pop Pop Pop,라니아(Rania),"get on the dance floor time to play 

Hey boy 똑바로 기억해둬 
난 좀 위험한 Girl 
날 스치기만 해도 정신 쏙 빠질걸 (빠질걸) 
넌 푹 빠질걸 
U be my addict boy 
just like magic 3 2 1

왜 답답하게만 굴어 날 짜증나게 만들어 
뻔한 멘트 다 시끄러
Shut up boy & Let's get down
어딜봐 내가 맘에 들어 
다 미친듯이 흔들어
So hot 하게 만들어줄게 나를따라서

pop pop pop 다같이 랄랄라 
난 이제 Top Top Top 
Hey boy 네게 흠뻑 빠질걸 
pop pop pop 다같이 랄랄라 
손뼉을 짝짝짝 
나처럼 sexy한 girl없잖아 

get on the dance floow time to play
Bottles poppin' party rockin' 
밤새도록 ain't no stoppin'
수많은 인파 속에서도 날 찾긴 쉬워 
cuz i'm poppin'
여기저기서 느껴지는 뜨거운 시선 
back up back up
어서 피해 cuz i'm hotter than the sun

왜 답답하게만 굴어 날 짜증나게 만들어 
뻔한 멘트 다 시끄러
Shut up boy & Let's get down
어딜봐 내가 맘에 들어? 
다 미친듯이 흔들어
So hot 하게 만들어줄게 나를 따라서

pop pop pop 다같이 랄랄라 
난 이제 Top Top Top
Hey boy 네게 흠뻑 빠질걸
pop pop pop 다같이 랄랄라 
손뼉을 짝짝짝 
나처럼 sexy한 girl없잖아

그대와 오늘밤에 짜릿함을 원해
숨쉴 수 없을만큼 난 이곳에서
I wanna keep n low and nobody no
넌 나에게 더욱더 빠져들걸

R.A.N.I.A a  Get up
R.A.N.I.A a a  Get up

모두다 나를 따라서 
Everyboby set it now 
set it now set it now set it now

pop pop pop 다같이 랄랄라 
난 이제 Top Top Top
Hey boy 네게 흠뻑 빠질걸
pop pop pop 다같이 랄랄라 
손뼉을 짝짝짝 
나처럼 sexy한 girl없잖아"
32,심쿵해 (Heart Attack),에이오에이(AOA),"A-ye (Brave sound)
And it goes a little something like this

완전 반해 반해 버렸어요
부드러운 목소리에
반해 반해 버렸어요
난 떨려
(AOA Let's Go!)

내가 미쳤나 봐 왜 또 이러지
내 마음 열여덟 소녀 마냥 막 쿵쿵대
숨길 수 없나 봐 난 매일 이러지
눈이라도 마주치면 귀까지 확 빨개져 

이해 못해? 네가 걔를 못 봐서 그래 
딱 첫눈에 확 반해 버린다는 말에
그 마음 이해 가더라 나도 좀 알겠더라
널 처음 본 그 순간

완전 반해 반해 버렸어요 
넓은 어깨 날렵한 눈매에 
부드러운 목소리에
반해 반해 버렸어요
너의 얇고 긴 손가락만 봐도 난 떨려 

어머나 자꾸만 심쿵해
널 보면 볼수록
가슴이 쿵쿵대 나도 모르겠어
심쿵해 나 어쩌면 좋아
자꾸만 네 품에 꼭 안기고 싶어 baby

어쩌다 눈이라도 마주치면 난 심쿵 거려 
너의 작은 관심이라도 받을까 
아등바등 거려
""너는 대체 걔가 뭐가 그리 좋아?""
라고 묻는 친구들에게 말해
 ""야 모르면 말을 말어""

이해 못해? 네가 걔를 못 봐서 그래 
딱 첫눈에 확 반해 버린다는 말에
그 마음 이해 가더라 나도 좀 알겠더라
널 처음 본 그 순간

완전 반해 반해 버렸어요 
넓은 어깨 날렵한 눈매에 
부드러운 목소리에
반해 반해 버렸어요
너의 얇고 긴 손가락만 봐도 난 떨려 

어머나 자꾸만 심쿵해
널 보면 볼수록
가슴이 쿵쿵대 나도 모르겠어
심쿵해 나 어쩌면 좋아
자꾸만 네 품에 꼭 안기고 싶어 baby

오 나의 왕자님 어디를 보나요
바로 여기 내가 있는데요
너무나 멋진 그대 난 그대 하나면 돼
난 그대 없이 못 살아요 

완전 반해 반해 버렸어요
부드러운 목소리에
반해 반해 버렸어요
난 떨려

어머나 자꾸만 심쿵해 
Everybody say What! AOA
쿵쿵대
And it goes a little something like this
심쿵해
한번 더 say What! AOA
네 품에 꼭 안기고 싶어 baby"
33,하드캐리,GOT7 (갓세븐),"하드캐리해 WOH 하드캐리해
Welcome to my world, let’s do this
이슈제조기라 불러 I’m so ill
어딜가도 분위기 Go higher
비행기 밖은 너무 시끄러워, 과열
내 안부는 Everybody knows it
하지만 아직 배 안 불러 Hungry
어떤 일에도 기죽지 않아
이걸 한 단어로 표현 패기

나 한번 뜨면 게임 다 정리돼
원하는 걸 전부 다 갖게 돼
물 타는 법을 알아 
난 오늘도 할 일 해 하드캐리해
Let’s fly again, fly again, fly again
I got this right
내일 일은 걱정 마
오늘은 내가 오직 널 하드캐리해

하드캐리해 Let it flow let it flow now
흔들었다 들었다 놔! 하드캐리해
하드캐리해 
Let it flow let it flow now
흔들었다 들었다 놔! 하드캐리해 
하드캐리해

난 게임에서 진적이 없어 
매번 끝장을 봐 passion이 넘쳐
거품이 살짝 낀 우린 노는 데는 안 지는 
실력 있는 겜블러
분위기 패스워드 아이디는 저장
많은 사람 오늘도 날 불러
무대가 끝나고 다시 비행기로
구름보다 편한 침대가 없어

나 한번 뜨면 게임 다 정리돼
원하는 걸 전부 다 갖게 돼
물 타는 법을 알아 
난 오늘도 할 일 해 하드캐리해
Let’s fly again, fly again, fly again
I got this right
내일 일은 걱정 마
오늘은 내가 오직 널 하드캐리해

하드캐리해 Let it flow let it flow now
흔들었다 들었다 놔! 하드캐리해
하드캐리해 
Let it flow let it flow now
흔들었다 들었다 놔! 하드캐리해 
하드캐리해

If you wanna get this 하던 대로 해
아무 상관말고 될 대로 되라 그래
어둠 속에 환한 빛이 되어볼래
I just wanna blow your mind
I just wanna show my mind

하드캐리해"
34,내가 제일 잘 나가,2NE1,"내가 제일 잘 나가 X4
Bam Ratatata Tatatatata X4
Oh my god

누가 봐도 내가 좀 죽여주잖아
둘째가라면 이 몸이 서럽잖아

넌 뒤를 따라오지만 난 앞만 보고 질주해
네가 앉은 테이블 위를 뛰어다녀 I don’t care

건드리면 감당 못해 I’m hot hot hot hot fire
뒤집어지기 전에 제발 누가 날 좀 말려

옷장을 열어 가장 상큼한 옷을 걸치고
거울에 비친 내 얼굴을 꼼꼼히 살피고
지금은 여덟 시 약속시간은 여덟 시반
도도한 걸음으로 나선 이 밤

내가 제일 잘 나가 X4

내가 봐도 내가 좀 끝내주잖아
네가 나라도 이 몸이 부럽잖아

남자들은 날 돌아보고 여자들은 따라해
내가 앉은 이 자리를 매일 넘봐 피곤해

선수인척 폼만 잡는 어리버리한 Playa
넌 바람 빠진 타이어처럼 보기 좋게 차여

어떤 비교도 난 거부해 이건 겸손한 얘기
가치를 논하자면 나는 Billion dollar baby 
뭘 좀 아는 사람들은 다 알아서 알아봐
아무나 잡고 물어봐 누가 제일 잘 나가?

내가 제일 잘나가 X4

누가? 네가 나보다 더 잘나가?
No no no no!
Na na na na! X4

Bam Ratatata Tatatatata X4
Oh my god"
35,I GOT A BOY,소녀시대 (GIRLS' GENERATION),"Ayo! GG! 
Yeah Yeah 시작해 볼까? 

어-머! 얘 좀 봐라 얘, 
무슨 일이 있었길래 머릴 잘랐대? 응?
어-머! 또 얘 좀 보라고! 
머리부터 발끝까지 스타일이 바뀌었어
왜 그랬대? 궁금해 죽겠네
왜 그랬대? 말해 봐봐 좀

Ha Ha! Let me introduce myself! 
Here comes trouble! 따라 해!
오 오오 예 오. 
오오 예 오 
너 잘났어 정말!

지가 뭔데? 웃겨. 
너무 콧대 센 거 아니? 
나보고 평범하단다 얘
어~ 그 남자 완전 맘에 들었나 봐!
말도 안돼! 말도 안돼!
너무 예뻐지고 섹시해 졌어 
그 남자 때문이지? 
물어볼 뻔 했다니까? 너 바꾼 화장품이 뭔지

사실 나, 처음 봤어 
상처 입은 야수 같은 깊은 눈
얘기만 해도 어질 했다니까? 
너 잘났어 정말! 잘났어 정말!

오 오오 예 오. 오오 예 오 너 잘났다 정말! 
오 오오 예 오. 오오 예 오 너 잘났어 정말! 

Ayo! Stop! 
Let me put it down another way.

I got a boy 멋진! I got a boy 착한! 
I got a boy handsome boy 내 맘 다 가져간
I got a boy 멋진! I got a boy 착한! 
I got a boy awesome boy 완전 반했나 봐

아 내 왕자님! 
언제 이 몸을 구하러 와 주실 텐가요?
하얀 꿈처럼 
날 품에 안아 올려 날아가 주시겠죠?

나, 깜짝! 멘붕이야! 
그 사람은 내 민 낯이 궁금하대. 
완전 맘에 들어 
못 이긴 척 보여줘도 괜찮을까?
오우! 절대로 안되지! 그치? 그치? 
우리, 지킬 건 지키자! 맞지! 맞지!
그의 맘을 모두 가질 때까지 
이건 절대로 잊어버리지 말라고!

오 오오 예 오. 오오 예 
오 밤을 새도 모자라 다 다
오 오오 예 오. 오오 예 
오 우리 최고 관심사 다 다

내 말 들어봐 그 아이 너네 알지? 
좀 어리지만 속은 꽉 찼어
어떨 땐 오빠처럼 듬직하지만, 
애교를 부릴 땐 너무 예뻐 죽겠어

오 오오 예 오. 오오 예 오 너 미쳤어, 미쳤어
오 오오 예 오. 오오 예 오 너 미쳤어, 미쳤어

난 정말 화가 나 죽겠어 
내 남잔 날 여자로 안보는 걸 

막연할 땐 어떡하면 내가 좋겠니? 
질투라도 나게 해볼까? 
속상해! 어떡해! 나?
말도 안 돼! 말도 안 돼!

Don't stop! Let’s bring it back to 140

I got a boy 멋진! I got a boy 착한! 
I got a boy handsome boy 내 맘 다 가져간
I got a boy 멋진! I got a boy 착한! 
I got a boy awesome boy 완전 반했나 봐

언제나 내 곁엔 내편이 돼주고 
귀 기울여주는 너- 너-
난 이대로 지금 행복해 잘 될 거니까

I got a boy 멋진! I got a boy 착한! 
I got a boy handsome boy 내 맘 다 가져간
I got a boy 멋진! I got a boy 착한! 
I got a boy awesome boy 완전 반했나 봐

I got a boy 멋진! I got a boy 착한! 
I got a boy handsome boy 내 맘 다 가져간
I got a boy 멋진! I got a boy 착한! 
I got a boy awesome boy 완전 반했나 봐

I got a boy 멋진!"
36,호이 호이 (Hoi Hoi),레인보우 픽시(Rainbow Pixie),"호이호이 울트라 팩트로스 무스
내 모든 바램들 마법처럼
호이호이 울트라 팩트로스 빔스
나에게 고백해 오직 나만 사랑한다고

호이호이 (나나나나) 
호이호이 (나나나나) 
호이호이 (나나나나) 

스모키 스키니 자체발광
눈부신 나를 쳐다봐
빛나는 머릿결 착한 몸매 
여신 포스 오 눈부실거야

내가 바라는대로 내가 원하는대로
이루어져라 호이호이 (오)

나를 위한 이 주문 수리 수리 술수리
이 밤이 가기전에 너는 내게 빠져 레드썬

호이호이 울트라 팩트로스 무스
주문을 걸어봐 다가와서
호이호이 울트라 팩트로스 빔스
내 눈을 바라봐 너는 내게 빠져들거야

호이호이 (나나나나) 
호이호이 (나나나나) 
호이호이 (나나나나) 

꿈인지 생신지 마술인지 내게로 다가오는 너 
딴청을 부리며 앉아있지만 나의 입가엔 웃음이 나와

내가 생각한대로 내가 상상한대로
이루어져라 호이호이 (오)

나만을 위한 세상 나를 비추는 스포트라이트
이 밤이 가기전에 너는 내게 빠져 레드썬

호이호이 울트라 팩트로스 무스
주문을 걸어봐 다가와서
호이호이 울트라 팩트로스 빔스
내 눈을 바라봐 너는 내게 빠져들거야

호이호이 (나나나나) 
호이호이 (나나나나) 
호이호이 (나나나나)

hoy boy, hoy boy 호이 호이
넌 나에게로 깊이 빠져 Kiss, Kiss, Kiss

우 셈프라 셈프라 
To time is 샤프라 샤프라
come to me boy hoy hoy come to me boy hoy hoy
마법이 끝나기 전에 키스해줘
come to me boy hoy hoy come to me boy hoy hoy

호이호이 울트라 팩트로스 무스
내 모든 바램들 마법처럼
호이호이 울트라 팩트로스 빔스
나에게 고백해 오직 나만 사랑한다고

호이호이 (나나나나) 
호이호이 (나나나나) 
호이호이 (나나나나)

호이호이 울트라 팩트로스 무스
주문을 걸어봐 다가와서
호이호이 울트라 팩트로스 빔스
내 눈을 바라봐 너는 내게 빠져들거야"
37,Very Good,블락비(Block B),"Show time 환호와 기대 속에 첫 등장
No doubt 남들과 차별화되는 순간
나갈 문은 없어, 넌 넋이 나가게 돼
Getcha Getcha ya ya here Getcha Getcha ya ya
Get on

I’m very very Good, very very Good, 
I’m very very Good

King of the jungle 꼬마들 재롱잔치를 멈춰
분위기는 벌써 무르익었고 순식간에 객석을 정복
카펫을 깔아 헹가래 받아
터지는 pop bottle, 박차를 가해
How many fake MC’z out there 

벌들아 더 세게 울어 웽웽
무대가 떠나가게 비명 질러 땍땍 
아무나 데려오시고
마음 내키는대로 움직여 
Getcha Getcha ya ya here Getcha Getcha ya ya
Get on

시간 다 됐어 정적을 깨워 
적당히 할 생각 버려 Stupid 
엄지를 세워 열기를 불태워
이 구역에 미친 듯이 모여라

What?
I’m very very Good, very very Good, 
I’m very very Good

안 나오면 쳐들어간다 조, 조여 들어간다 
안 나오면 쳐들어간다
What can I do for you uh?
안 나오면 쳐들어간다 조, 조여 들어간다 
안 나오면 쳐들어간다

Aight-!
폭주하는 일곱 악당 빨간 불로는 못 막아
내 밑으로 주목한다 전방에 힘찬 함성 발사
hey 거기 너 똥폼 잡지마 손들어 벌 좀 받자
하나가 된 듯이 단합을 해

벌들아 더 세게 울어 웽웽
무대가 떠나가게 비명 질러 땍땍 
꽃미남들은 기를 써
센 척 해도 너무 귀여운걸 
깽판 부려 개판 오 분전
이런 컨셉은 우리가 전문이야 leggo

시간 다 됐어 정적을 깨워 
적당히 할 생각들은 갖다 버려 Stupid 
엄지를 세워 열기를 불태워
이 구역에 미친 듯이 모여라

I’m very very good. Are you ready?
I’m very very Good, very very Good, 
I’m very very Good

안 나오면 쳐들어간다 조, 조여 들어간다 
안 나오면 쳐들어간다
What can I do for you uh?
안 나오면 쳐들어간다 조, 조여 들어간다 
안 나오면 쳐들어간다"
38,미쳐,포미닛(4minute),"Yeah I'm the female monster
You know that
Everybody let's get crazy right now
Lego
주변 사람들이 나보고 
미친 것 같대
너도 날 보고 지금 좀 
미칠 것 같대
이해해 나도 내가 좀 
미친 것 같아
난 좀 미친 것처럼 
리듬에 맞춰 춤도 춰
한번 떴다 하면 
여기저기 난리 나
이 밤이 다 가도록 
우리 모두 난리 나
답은 정해져 있어 넌 그저 Ok
그저 아무렇게 그렇게 
너도 나도 난리 나
더는 널 외롭게 하지 마
눈앞에 세상에
이제 숨겨온 널 찾아봐 Tonight
미쳐 소리 질러 즐겨 봐
또 이 밤이 가잖아
다 뛰어 흔들어
날 보고 미쳐
C R A Z Y 따라 해
C R A Z Y 모두 다 미쳐
미친 것처럼 
그래 미친 것처럼
좀 더 미친 것처럼
미쳐 미친 것처럼
미미 미친 것처럼 
이미 미친 것처럼
지금 내게 미친 것처럼 
다 같이 다 같이 미쳐
I'm the crazy girl around 
here like gossip girl
못 믿겠으면 전화 걸어 
Hey call my boyfriend
따라올 수 없는 Class 
미쳐 어딜 가든
New York Paris Milano Tokyo London
한번 작정하면 여기저기 난리 나
이 몸이 지나가면 
우리 모두 난리 나
답은 정해져 있어 넌 그저 Ok
그저 아무렇게 그렇게 
너도 나도 난리 나
더는 널 외롭게 하지 마
눈앞에 세상에
이제 숨겨온 널 찾아봐 Tonight
미쳐 소리 질러 즐겨 봐
또 이 밤이 가잖아
다 뛰어 흔들어
날 보고 미쳐
C R A Z Y 따라 해
C R A Z Y 모두 다 미쳐
미친 것처럼 
그래 미친 것처럼
좀 더 미친 것처럼 
미쳐 미친 것처럼
미미 미친 것처럼 
이미 미친 것처럼
지금 내게 미친 것처럼 
다 같이 다 같이 미쳐
넌 내게 미쳐 나만 믿고
넌 내게 미쳐 봐
널 내게 맡겨 나만 믿고
널 내게 맡겨 봐
아무것도 묻지 말고 나와 놀아
오늘만은 따라와
오늘만 날 따라 미친 척해
날 보고 미쳐
C R A Z Y 따라 해
C R A Z Y 모두 다 미쳐
미친 것처럼 
그래 미친 것처럼
좀 더 미친 것처럼 
미쳐 미친 것처럼
미미 미친 것처럼 
이미 미친 것처럼
지금 내게 미친 것처럼 
다 같이 다 같이 미쳐"
39,So Cool (쏘쿨),씨스타(Sistar),"Are you Ready?
Sistar and Brave Sound! We’re No.1
The illest collaboration! Let's get it started!!

I wanna rock! x3
Rock it like this (Hey!) rock it rock it like this (Sistar!)
Rock it like this (Hey!) rock it rock it like this (Party time!)
Rock it like this (Hey!) rock it rock it like this (Sistar!)
Rock it like this (Hey!) rock it rock it like this (Party time!)

웃기고 앉아있네 무슨 사랑이 장난이니
왜 자꾸만 맘대로 하는데
네가 뭐 그리 잘났는데 내 맘 아프게 하니
헛소린 집어치울래

난 빌고 빌었어 네가 네가 불행하라고
속상해서 그땐 그땐 그땐 정말 그랬어
난 빌고 빌었어 네가 네가 망가지라고
(It’s Party Time Party Time)
돌아보니 웃음만 나와

I feel so cool cool 눈을 씻고 찾아봐도
Cool Cool Cool 나만한 Girl 없을걸
I feel so cool cool 여기저기 둘러봐도
Cool Cool Cool 나 같은 Girl 없을걸

yeah I feel so cool cool  yeah I feel so e e e
yeah I feel so cool cool  yeah I feel so cool cool
yeah I feel so e e e   yeah I feel so cool cool 난 괜찮아

I'm so cool like Ice-T 후회는 갖다 버려
priceless 세상의 반 반이 남자 너 때문에
나 나 울지않아 구차하게 너를 잡거나
매달릴 일은 절대 No!  Let you know
1 thing straight.  Hot보다 무서운게 Cool Cool Cool

난 빌고 빌었어 네가 네가 불행하라고
속상해서 그땐 그땐 그땐 정말 그랬어
난 빌고 빌었어 네가 네가 망가지라고
(It’s Party Time Party Time)
돌아보니 웃음만 나와

I feel so cool cool 눈을 씻고 찾아봐도
Cool Cool Cool 나만한 Girl 없을걸
I feel so cool cool 여기저기 둘러봐도
Cool Cool Cool 나 같은 Girl 없을걸

yeah I feel so cool cool  yeah I feel so e e e
yeah I feel so cool cool  yeah I feel so cool cool
yeah I feel so e e e   yeah I feel so cool cool 난 괜찮아

Sistar Ah High so cool we're cool
uno dos tres cuatro !!
Sistar Ah High so cool we're cool

넌 다시 돌아갈 일 없을걸
날 붙잡지마 (Don't wanna be a fool)
초라한 둘보다 화려한 솔로가 좋아
나 이제 더 쿨 해질거야

Rock it like this (Hey!) rock it rock it like this (Sistar!)
Rock it like this (Hey!) rock it rock it like this (Party time!)
Rock it like this (Hey!) rock it rock it like this (Sistar!)
Rock it like this (Hey!) rock it rock it like this (Party time!)"
