,노래제목,가수,가사
956,신경쓰여,비비(BIBI),"불 꺼진 방안 뒹굴다
전화는 왜 잠만 잘 자고
혹시 그냥 쓱 오려나
기다린 티 나면 안 되는데
신경쓰여 신경쓰여
같이 있고 싶단 말이
오늘 밤 나의 모든 걸 알아줘
너의 속마음을 보여줘
속삭여줘
오 나만 알아들을 수 있게
오늘 밤 나의 모든 걸 다 담아줘
너의 눈동자에 새겨줘
입 맞춰줘
오직 너의 눈빛에만 반짝이는 별이 될래
문틈으로 스미는 너의 체온 냄새
이 순간 나 젤 예뻐야 해
신경쓰여 신경쓰여
내가 보고 싶단 말이
오늘 밤 너의 작은 인형이 될게
너의 주머니에 넣어줘
날 데려가 줘
어디든 너의 곁에 있고 싶어
오늘 밤 나의 사랑을 다 먹어줘
너의 심장 속에 가둬줘
영원토록 오 나만 보면 두근두근
오늘을 기억해줘
오늘 밤 나의 모든 걸 다 담아줘
너의 눈동자에 새겨줘
입 맞춰줘
오직 너의 눈빛에만 반짝이는 별이
너의 눈빛에만 반짝이는 내가 될래"
957,CINEMA,CHIMMI(취미)CONNECT 아티스트,"When we were young
When you came with me
Want to take you to the movies
How simple things were

I felt like dreaming
You told me back then
Take me out tonight

Next to my seat
You sat next to me
I'm just looking at looking at looking at you

When the light shines
The light shines on you
I'm just looking at looking at looking at you

Let me take you to the cinema cinema
I want to hold your hands at the cinema cinema
I want to take you

Just only us two
I want to kiss you at the cinema

여전히 너의 두 눈은 날 보고 있어
조금도 변함없는 듯
찬 바람이 들어올 틈도 없이
나는 널 넌 나를 안고
이제서야 말하지만
I'm just looking at looking at looking at you
몰랐겠지만 내 머릿속엔
I'm just looking at looking at looking at you

Won't you take me to the cinema cinema
I'd like to hold your hands at the cinema cinema
I just want you

Just only us two
I want to kiss you at the cinema

Memories shines through the stars
Seasons don't matter at all
Years go by winter feels different now
But we don't seem different at all

I want to take you to the cinema cinema
I want to hold your hands at the cinema cinema
I want to take you

Just only us two
I want to kiss you at the cinema"
958,YOUR SONG (with 이진아 & 정승환 & 권진아),샘김(Sam Kim),"비가 오면 우산이 되어줄게
깜깜하면 등대가 되어줄게

And I know and I know and I know
너 슬픈거 I know
무거운 짐 내가 들어줄게

하루하루 how do you feel today
하나하나 there's something I wanna say

And I know and I know and I know
너 슬픈거 I know
You know you're safe with me

니가 있는게 너무 좋아
함께라서 난 너무 좋아 

And I know it’s on your mind  
Baby now I'm never ever leaving 
by your side
내가 너의 노래가 되어줄게

And I know and I know and I know
너 슬픈거 I know
You know you're safe with me

니가 있는게 너무 좋아
함께라서 난 너무 좋아

And I know it’s on your mind 
Baby now I'm never ever leaving 
by your side 
내가 너의 노래가 되어줄게

노래가 되어줄게"
959,이번 겨울,권진아,"따뜻한 입김을 불어
빨개진 손끝으로 가져가 난
어떤 말로 지금 내 맘을 표현할까
아마 그건 첫눈 같은 설렘 그 설렘
나 오늘 밤 잠이 오지 않아
내일 너를 볼 수 있단 생각에
내게 찾아온 너라는 선물
춥지만 따뜻할
이번 겨울 너와 보내고 싶어
초에 불을 켜고는
간절하게 난 소원을 빌어
누구든 내 바람을 들어줘요
처음 내 사랑을 이룰 수 있게
용기를 줬으면
나 너를 좋아해
나 너무 떨린데
오늘이 지나면 더 못할 것 같아
조금만 뻗으면 닿을 너의 손
오늘은 꼭 말할 거야
꽤 오래전부터 좋아했었다고
이번 겨울 너와 보내고 싶어
초에 불을 켜고는
간절하게 난 소원을 빌어
누구든 내 바람을 들어줘요
처음 내 사랑을 이룰 수 있게
용기를 줬으면
나 너를 좋아해
이번 겨울 너와 보내고 싶어
많이 고민했어 나
어떻게 들을진 모르지만
네가 좋아 그것도 아주 많이
처음 내 사랑이 너여서 좋아
이젠 대답해줘
내 손 잡아 줄래?"
960,좋아해 (Art. Aden (에이든)),Anonymous Artists(어나니머스 아티스트),"텅 빈 방에 뒤척이다
오늘 못했던 말들을 다
너에게 하고픈데
너의 앞에선 왜
어린아이가 되어버리잖아
둘이 걸었던 그 밤도
재잘대던 너의 말도
내게는 다 달콤한 꿈결 같아
끝없는 생각에 빠져
넌 나와 같은 맘일까
나 취한 듯 어지러워
내 맘은 girl
좋아해 널
너무 소중해 아껴둔 말
오늘도 옆에 네 곁에
맴돌기만 해
바보 같은 날 알아줘
all day i think of you think of you think of you yeah
네 생각에 오늘도 잠 못 들고
I think of you think of you think of you yeah
이제는 네게 말하고 싶어
좋아해
baby I crave for your love
널 너무 갖고 싶어서
때론 마음이 집착이 돼
자꾸 커져가는 내 맘이
네게 끌리는 자석같이
이젠 멈출 수가 없는걸
난 방황하는 desperado
걷잡을 수 없어 내 맘도
넌 내가 어떤지 알고 싶어
babe 그만 내게 와줘
날 봐줘 네 그림자만
따라가는 사람이긴 싫어
내 맘은 girl
좋아해 널
너무 소중해 아껴둔 말
오늘도 옆에 네 곁에
맴돌기만 해
바보 같은 날 알아줘
all day I think of you think of you think of you yeah
네 생각에 오늘도 잠 못 들고
I think of you think of you think of you yeah
이제는 네게 말하고 싶어
좋아해"
961,뜬구름,Jimmy BrownCONNECT 아티스트,"생각을 하기에
고민을 할 때
이 도시는 너에게 참 작아
고민의 저 끝에
널 하루에 담을 땐
일상의 시계는 닮아가
훅 떠나고 싶은 어떤 날도
휴식을 탐하는 느린 날도
파란색 하늘을 닮은 말로
널 웃게 할 수 있을까
오늘도 난 너란 뜬구름 뜬구름 뜬구름 잡기
음 너란 뜬구름 뜬구름 뜬구름 잡기
음 나긋이 누워서 바라보면
어 새삼 오고 가는 게 느껴져
두둥실
뜬구름 위
에 구름이
틈을 보인 모습도
뒤집어 놔
띄워 이 도시
너와 단둘이
발아래 노을이
오늘도 난 너란 뜬구름 뜬구름 뜬구름 잡기
음 너란 뜬구름 뜬구름 뜬구름 잡기"
962,Love Letter,Anthony Lazaro,"...*
I wonder if you miss me
It's been a long year
Winter has snowed
The summer has shone
But I ain't forgotten
The sweet taste of chocolate
I tasted on your lips
When we had our last kiss

So here's my love letter
Entrusted to the weather
Will ride across the waves
And float through the clouds

Yeah when it's delivered
Do you what you want with her
You can send it back
Or keep it around..

And maybe I am wrong
Maybe it's been too long
But I heard  from someone
That you're back in town

But if it's not too late
I can bring chocolate
And if you want them
Some roses too

Cause it's been a long year
And maybe you missed me
I think you remember
The words of that tune


So here's my love letter
Entrusted to the weather
Will ride across the waves
And float through the clouds

Yeah, when it's delivered
Do you what you want with her
You can send it back
Or keep it around

I've never stopped dreaming about
The sound of that song
Playing in the background

And when that last night
Was finally spent
Was left with the memory
Of that chocolate scent...

So here's my love letter
Entrusted to the weather
Will ride across the waves
And float through the clouds

Yeah, when it's delivered
Do you what you want with her
You can send it back
Or keep it around

...*"
963,"Sunburn, Az",Brahny,"Waiting for clouds to loosely form
Quiet just street time
Lost alone
Waiting to past drive through the storm
You know
Rain falls in California
You know
Sun burns on your arms like Arizona
I don't know you at all
When darkness turns to blue
Shouldn't give you my all
There's nothing left to lose
Rainfall
Flooding the streets
Tasting an ocean here to stay
We waited for one thing
The city from the sea
Wishing the sunset's here to stay
I don't know you at all
When darkness turns to blue
Shouldn't give you my all
There's nothing left to lose
California
You could wait
Melting
California
You can stay
Run from
You could fade
You could wait
You could make it okay
You could fade
You could wait
You could make it okay"
964,too slow,53 Thieves,"We've got two seconds
To hit the surface of the sun
Hold onto the moments
That make us two instead of one
Was I too slow?
You told me we were lovers
You told me we were
Nowhere to go
They told us we were sinners
They told us we were
It's already winter the moment
Between us fleeting
And now it's gone
There's too many places
I wanna take you to
Far away from here from here
Was I too slow?
You told me we were lovers
You told me we were
Nowhere to go
They told us we were sinners
They told us we were
It's already winter the moment
Between us fleeting
And now it's gone"
965,She,Joe Layne,"She goes to bed alone most nights
She often wakes up from bad dreams
With fear in her heart
She lost her brothers and father
She's far away from people
She loved for a long long time
But
She never cries because of the loneliness
She never cries because
She's stronger than sadness and sorrow
She loves to take a photograph
She loves to have a cup of tea
With a smile with a smile
She never cries because of the loneliness
She never cries because
She's stronger than sadness and sorrow
Never cries
In front of me
Never cries"
967,Pistol,Cigarettes After Sex(시가렛 애프터 섹스),"Give me the pistol aim it high
I'm out in the desert shooting at the sky
Guess I really miss you
And I don't know what else to do
Beautiful pictures that you took of us
Used to hang up there on your bedroom walls
But you took them all down now
And you put them into a drawer
You've been on my mind
You've been on my mind
You've been on my mind so long I can't deal with it
You've been on my mind
And I'll waste my time
until you lift me off the floor
And love me again
I know if I saw you and we kissed just once
You could be happy maybe you'd come back
Because I really miss you
Don't know how much more I can take
You've been on my mind
You've been on my mind
You've been on my mind so long I can't deal with it
You've been on my mind
And I'll waste my time
until you lift me off the floor
And love me again
Oh yeah
'Til you lift me off the floor
And love me again
Oh yeah"
968,Dance Walk,Rosalyn,"Just a matter of time
Dream along the line
Got lost in the moment
Escaping away
Just the matter of time
Drop a magical pill
Space out in your eyes
Space off in your eyes
Your eyes
Dance walking with you
Can you feel the love of touch on your skin?
Can you see the colors wavering?
Paint the skies into tangerine
Dance walking with you
Ain't no gravity pulling us down
Take your body for the ride
Leave your troubled mind behind
Dance away with me
Shivering down the spine
Here comes another ride
Got lost in the moment
Close your eyes
Dance walking with you
Can you feel the love of touch on your skin?
Can you see the colors wavering?
Paint the skies into tangerine
Dance walking with you
Ain't no gravity pulling us down
Take your body for the ride
Leave your troubled mind behind
Dance away with me
Dance walking with you
Can you feel the love of touch on your skin?
Can you see the colors wavering?
Paint the skies into tangerine
Dance walking with you"
970,Die For You,Joji,"Swear I couldn't sleep a wink last night
No point in turning off the lights
Not the same without your head on my shoulder
Growing pains but I don't wanna get older
Almost like we left it all on read
Couple feelings never laid to rest
Didn't know that the party was over
But it's truth that I needed you closer

Burning photos
Had to learn to let go 
I used to be
Somebody in another skin (another skin)

I heard that you're happy
Without me
And I hope it's true (I hope I hope it's true)
It kills me a little
That's okay
Cause I'd die for you 
You know I'd still die for you

I hope that you're getting everything you needed
Found the puzzle piece and feel completed
Just wanted you to know every reason
Hope you really know that I mean them
Couldn't see the forest for the trees
Only time we speak
Is in my dreams

Burning photos
Had to learn to let go 
I used to be
Somebody in another skin (another skin)

I heard that you're happy
Without me
And I hope it's true (I hope I hope it's true)
It kills me a little
That's okay
Cause I'd die for you 
You know I'd still die for you"
